epoch,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12
2,0.3010341376114324,0.06980762529971536,0.0012065231365645738,0.17631103607699616,0.19947567958838597,0.049135157610171086,0.28643615301958947,0.22896739413692677,0.18219086303683082,0.04421092826692555,0.0,0.17722978800540645,0.1593732341768257
3,0.4974006551773252,0.21666993474170168,0.10339888694906064,0.37907436423854135,0.311605863116112,0.19050204631674203,0.3594472499822016,0.27011905468278263,0.3645634993263811,0.1065184963765238,0.0,0.5903159298777086,0.37699252465945643
4,0.5805642316749244,0.3029558642539905,0.30038767167390795,0.4905873828413109,0.44054965932663986,0.35353478932026733,0.4186124407733719,0.37459723371525916,0.43599968511128406,0.20506902802520963,0.0008217618485433109,0.6976924682260571,0.5074326399163535
5,0.6304895045582196,0.36923838104405454,0.4582277589887021,0.5651875010111728,0.6359566391820273,0.49507390598195855,0.45716656096486247,0.47810980358861643,0.5000973956619564,0.3192521078283755,0.04882027035058409,0.7478661126553823,0.5826670809039133
6,0.6617535107525901,0.41348361684917956,0.5271937294942544,0.6019335845440256,0.7764767760259621,0.5591333288019833,0.4808746008432892,0.545403151113578,0.5393643107197384,0.4040892840075933,0.17212088542662887,0.7749206030156531,0.6260444104986541
7,0.6890327005944294,0.4461741929093489,0.5667286281037655,0.6228208456538752,0.8299992717562811,0.5916898831405836,0.5006780215347452,0.598974146062423,0.5549821126256191,0.43535727270782987,0.38003272143126593,0.7919526638547493,0.6532392649722076
8,0.7119139907296667,0.46904302242013446,0.5935695191812913,0.6344526984492473,0.85275120621049,0.6122083596953382,0.5183470029147299,0.6250120309442135,0.5652946214647798,0.44910624243878555,0.5042999193765116,0.8043490478088041,0.6834354375373307
9,0.7224696113091756,0.4839144711961788,0.6104258537312797,0.640232272821457,0.8681738165275644,0.6263347966853101,0.5311662112728903,0.6445007791508508,0.5747662618864686,0.46057817563682674,0.5883116449504603,0.8132903483755948,0.7051677075660302
10,0.7326025884221803,0.49125949533061164,0.6213949489421329,0.6459857392284486,0.8774957758172113,0.6370667094632844,0.5420814570582687,0.6541659204925478,0.5836280948499548,0.4695816015659116,0.6359724754068746,0.8205142361675616,0.7247616230552605
11,0.7400510423931813,0.4954820358851331,0.6284617762330494,0.6519070338310478,0.8852464874799005,0.6447749763092934,0.5512409087709234,0.660121034463799,0.5891131174895399,0.4790112630412738,0.6336203875933294,0.8264083737881734,0.7316264852054281
12,0.7480355474422022,0.5011502592762148,0.6313723518468678,0.655973502024151,0.8907387503654582,0.6514746614437987,0.5617660465279363,0.6643825649844567,0.5969560226208677,0.49083914186010913,0.6484540897832939,0.8307108890054228,0.7375722056433508
13,0.7522952966301977,0.5032551865194925,0.6307670664618334,0.6602249514339947,0.8967615189805804,0.6553633341818627,0.5693947618582414,0.6682943354088143,0.6047946082213602,0.496827152140475,0.6594563635436403,0.8355719329477058,0.7481264185156199
14,0.763372975751929,0.5077785175162235,0.6330664347809537,0.6678864245177633,0.9018182997656333,0.6607673980535461,0.5768230583706013,0.6729613830076271,0.6102521893567977,0.5029632874029687,0.6658096691757541,0.8386761664793803,0.7570716601615223
15,0.7698820525584719,0.5059551343032609,0.6342440653558638,0.6754313165629041,0.9049605809742416,0.664449709260938,0.5831489905326793,0.6799066933455056,0.6123600929022879,0.511185978483731,0.6648072391329733,0.8397577580362424,0.7628274585509457
16,0.7706472716662807,0.5118954802907657,0.6362930134153677,0.6821350240382973,0.9061368038377786,0.6675540121489244,0.587036165434583,0.6869750105731718,0.6155243867195417,0.5228652862034124,0.6940892820783136,0.8419896545470007,0.7686723577733994
17,0.7740378331616826,0.5143373570447648,0.6366104036520903,0.6872202812448966,0.9066093896721956,0.6708092425248187,0.5907890682277811,0.6933039918540744,0.6176587306366569,0.5283742970785551,0.7168429522687783,0.8444622207262239,0.7693983596239032
18,0.7744721744031698,0.512739724243884,0.6357594758929649,0.6902089226787493,0.9071462945953506,0.6733303912170228,0.593104360993611,0.703438022303475,0.6162295122112708,0.5363237963999833,0.7427025293146259,0.8462196689404566,0.768993027636881
19,0.7694699267462459,0.5142083779258629,0.6354563846473192,0.6969616553903296,0.9061742986433231,0.6751043551699918,0.5973099576192314,0.7073336476028753,0.6186872394600222,0.5392285642334609,0.7507944651926802,0.8480722158747559,0.7731173439911043
20,0.7681495928212833,0.5113804457438121,0.6353310259172694,0.7013730047833378,0.9055619780534664,0.6769480058165854,0.5991886480249766,0.7110614061894915,0.6225181607765449,0.543417439719542,0.7651458997232851,0.8492204085288271,0.7706020223851366
21,0.7686724056711293,0.5092857649129862,0.6348761676154226,0.7044364746614118,0.9069080920573726,0.678561733428456,0.6006386731670127,0.7115389790584619,0.6248144332505986,0.5479700915744257,0.7788606882799408,0.8494992493533255,0.7670714763467386
22,0.7694718279189549,0.5104346620290391,0.6352094168492709,0.7078980475232683,0.9091608662919366,0.6796585744700985,0.6031373854438027,0.7122133273664006,0.6309334477152855,0.5514473041453438,0.7849732021438285,0.8494571839220257,0.7652889103691499
23,0.7682324030217981,0.510897645085098,0.6361637578503491,0.7088046123578607,0.9108091978064965,0.6813407133689644,0.6057605958533785,0.7139276573466864,0.6324525992597057,0.5527860895335442,0.7964222476298403,0.8499253902770496,0.7655345108239975
24,0.7714463269581711,0.5120297015645853,0.6391517864639936,0.7105492190996469,0.9117704390483777,0.6833483539203732,0.6085157362812915,0.7133836420154125,0.6344843513994978,0.5554051603916091,0.8009367017322094,0.8506915800133796,0.7657962472574954
25,0.7767337411665194,0.512972043194941,0.6420504914241665,0.7118960387956922,0.9129671524137021,0.684559237008997,0.6110689387980692,0.7117922298515356,0.6373720975691316,0.5589673280456955,0.8021576965625031,0.851162234409497,0.7643456678108482
26,0.7799999077209852,0.5146564537559537,0.6419924527394874,0.7112375299746867,0.914261091540344,0.6856495429314953,0.6133109495104679,0.7099595468639907,0.6404241898967791,0.5590398168282731,0.8026205019078666,0.8519466973973482,0.7632784057996386
27,0.7803423114687819,0.5159478985968609,0.6441103661960641,0.7099282798809835,0.9156034189779335,0.6882996202921223,0.616279294928593,0.7077222259131691,0.6416350288423994,0.561167609474894,0.8050834871102087,0.8532760714848212,0.7629079524992056
28,0.781627383624095,0.5169598851675193,0.647646304562167,0.7081757873909037,0.9169501837581718,0.6912005911919957,0.6180319150478752,0.7059383979694611,0.6427349501682391,0.5644633933036797,0.8042266232646811,0.8545671363928641,0.7645834333250243
29,0.7837496694224934,0.5178601423714284,0.6525876562289809,0.7081436477117032,0.9171465002372904,0.6931867618019493,0.6181904242018527,0.7079409826901192,0.6422264646039991,0.5657730122830048,0.7983195466945139,0.8556381591636614,0.7649095751942865
30,0.7845192021205006,0.5182772291040568,0.654516002628794,0.7073971093820134,0.9180016793590969,0.6939899852950951,0.6180453648605216,0.7081629096697759,0.6429082126943201,0.5681088008879097,0.8057985049783615,0.8561163274608558,0.7643864809844884
31,0.7832172401298291,0.5150783212465857,0.658210874163231,0.7072327304942709,0.9180723842920461,0.6961661851440233,0.6182627057191559,0.7082824266964379,0.6417261667220586,0.5696709749771827,0.8066931681612277,0.8569796046091008,0.7619034346364255
32,0.7817428140675631,0.5110569794845699,0.6600358294070015,0.7078956513940426,0.917842600056226,0.6979999590421635,0.6183821546082083,0.709039930719987,0.6410447272543077,0.5694194204263047,0.8089538587375873,0.8575777834614294,0.7620500912771285
33,0.781065207091125,0.5089848717774702,0.6600275482961978,0.7089104061349738,0.9182836794546914,0.6989445008142968,0.6188776264077624,0.7095411551258535,0.640069112484833,0.5702617990233956,0.8122698048591367,0.8576687262012572,0.7658403891594149
34,0.7800261363682205,0.5076226310333524,0.6590144121062952,0.7094020511970193,0.9187316075699826,0.6997299269099309,0.6192626611710192,0.7091259292147761,0.6385968707077293,0.5684152802754772,0.8089820635816214,0.8573843082608652,0.767064283672344
35,0.7804603407849352,0.5043386183750981,0.6564707583587964,0.7104223272830456,0.9185762059119371,0.7002015648320175,0.619723312287667,0.708056548867837,0.6385179898377047,0.567691531865356,0.8177579318640211,0.8573833458399321,0.7676121788564316
36,0.780706294909278,0.4993580711751617,0.6568862617884881,0.7098331845481902,0.9184576906648353,0.7003101483250067,0.6215531816716211,0.7080862825949515,0.6384480066840178,0.5649975095503098,0.8262405801515407,0.8575399815136036,0.7697727563753731
37,0.7829175199897002,0.4986894512346514,0.6572391692112344,0.7096179140790001,0.9178548013336837,0.69981939255659,0.6224591410394877,0.7086954210794914,0.6390561133252571,0.565331383003619,0.828968380380833,0.8573554953957091,0.7717566949139169
38,0.7836147762977627,0.49995185120986796,0.6592836264239781,0.7084976000285034,0.9181894056530058,0.6995460320661903,0.6227793567545632,0.7082704673796992,0.6378442344115457,0.5643766032900785,0.827672353348782,0.857139526570463,0.7728712521186822
39,0.7838940440174234,0.4993336262014022,0.6606937958047345,0.7084846279904543,0.9181173462485699,0.6994179171876531,0.6239057820778623,0.7092185824235387,0.6393686421442417,0.5632810256393801,0.8283821355851619,0.8570456276728352,0.7744384452819929
40,0.7850171779691163,0.5005201490895905,0.6599686276379095,0.7081835621144442,0.9182372746475149,0.6996654260080287,0.6240672839072678,0.7095698233195786,0.6385698757467189,0.564228884704526,0.829794334561826,0.8568579564812416,0.774924909008507
41,0.7855199651864571,0.5031140086739457,0.6605143549066405,0.7087065289435558,0.9179899722546304,0.6997750145632762,0.624678329456724,0.7098214321438145,0.6375670773487171,0.5626900955528832,0.8305418291077947,0.8570516288823663,0.776713877442362
42,0.7867674880253595,0.5037754463605585,0.6631898861880892,0.7100479708630477,0.9182899703665686,0.7002472593821198,0.6260014775974486,0.7099589106790237,0.6386863691935504,0.5625803671830517,0.8303654564791862,0.8570210257115373,0.77952051845232
43,0.7886935146508631,0.5036232633298573,0.665318104150618,0.7100441932668662,0.9187234543612532,0.7005315120750074,0.6272967425788473,0.7102333911653866,0.6385488778450967,0.5618599203158164,0.8325260117762594,0.8573585000207827,0.781620911859959
44,0.7902664062434523,0.5013075666799673,0.6650900094713468,0.7102433406117279,0.9189743604464141,0.7010099557286417,0.6279407646095418,0.7103835986794867,0.6391704044266048,0.5612170536963675,0.834467576551043,0.857141238075349,0.7818217401294678
45,0.790925629413138,0.497369373879693,0.6648824388097143,0.710144380725488,0.9189352097718793,0.7009169915041634,0.6285587855492114,0.7104422512652905,0.6400584055097762,0.5599340545314999,0.8364511256922456,0.8570872844325599,0.7827760840463192
46,0.7912120633827909,0.4946955512618815,0.6653822211115795,0.7101463058561805,0.9186047617031871,0.7014188759725315,0.6292076009459762,0.7109722672600814,0.639309542933734,0.5594570752862144,0.8371021880179572,0.8575213249421717,0.7830471521150032
47,0.791420187010527,0.4932071530702652,0.6664076857374864,0.7105263673991298,0.9184500710886468,0.701437066173945,0.629267905107984,0.7113770983242323,0.6376890887553468,0.5597372312943096,0.8376319485249687,0.8576154456485793,0.7832137478441852
48,0.7922666631798939,0.49148843299869055,0.6661450772041784,0.7111136175007019,0.9183270876609739,0.7015824638901064,0.6296946443344602,0.7112928539603662,0.637549293892445,0.5593261853164948,0.8378057171451805,0.8579479007147512,0.7835696993132537
49,0.7924314481936164,0.49169990338827907,0.6664790096823335,0.7114392087386321,0.9183819607019306,0.701546747579223,0.6298559326638431,0.7111385716549681,0.6364664882720309,0.5599584457213391,0.8381277405304374,0.8579920925471102,0.7838181687411078
50,0.793120691502661,0.4913097265104452,0.6667458140424938,0.7114957161875807,0.9185993096014787,0.7017614991009069,0.6300737414497576,0.7111144800103955,0.6376576981657417,0.5608746032002673,0.8372742991463152,0.8579235108320205,0.7843335200230693
1,0.0002278822569989721,0.0,2.7217729464016925e-05,0.016621870406660067,0.23834349744907768,0.00032659096260816893,0.2074418754437162,0.06632794961563487,0.03384532460097583,0.020554765453671294,0.0,0.00022356088199512823,0.0018560009096998524
2,0.3812506036734398,0.057574543166400406,0.009309710656477389,0.2785560240245121,0.24423078181943442,0.10658850284016708,0.28449395507744774,0.24003882472937849,0.2801472460324196,0.11780070564852806,0.0,0.2853806611454174,0.16336497257215934
3,0.5258316350069567,0.2484779715556968,0.2073670594641058,0.4537150114075179,0.4016644577365068,0.2717176820077207,0.36856750197572125,0.2800621734230089,0.42332096313649475,0.17996271253372295,0.0,0.6309328970195943,0.3802702860998825
4,0.5871060444560168,0.3202692391471886,0.39946589162808466,0.5377756832006158,0.5262600751110302,0.39790986023615704,0.42487733443077796,0.36975399245121265,0.47426390420450637,0.26329334445503366,0.007327507938687205,0.7105795418569703,0.4957629613621158
5,0.6324076996282699,0.38492789558654233,0.493788072369207,0.5832018963214927,0.6980649458595123,0.5183536584973912,0.46172301778738206,0.49090244607324957,0.5205483208595386,0.3545324293362662,0.06131683361590781,0.7512613173226202,0.5772271880325127
6,0.6668680881872151,0.42327313323158666,0.5519156489251221,0.6101931703365118,0.8009091127807897,0.5695810157897927,0.48387909426107856,0.548753425553163,0.5474322956499605,0.4166606707749868,0.174582346885703,0.7760634416433504,0.6253720929827745
7,0.6950922957392237,0.4512521471584652,0.5883023244969807,0.6274714277997461,0.8418237229474858,0.5983070079591688,0.5026182045624896,0.5970993244623665,0.5605902878495491,0.4435513094430258,0.3439260871873838,0.7935605921114945,0.6573652600516974
8,0.7116565079377857,0.4655340194372712,0.6100431184615267,0.6363003559302863,0.8605218850471811,0.6159108399333101,0.5177743405216603,0.6174386225603895,0.5663918958031838,0.45515708742352434,0.46519761566464607,0.8049738005641837,0.6872652754080923
9,0.727760598061512,0.47878388866738275,0.6210061718735806,0.6440333628506246,0.8728788149962402,0.6284817230818266,0.5293686510399024,0.6351853204728983,0.5769198979730437,0.47184690354961895,0.5562846325969195,0.8126079134439699,0.7080611311582218
10,0.7393044770457031,0.48667712260764034,0.628330875231459,0.6521181454378433,0.8815563074274748,0.6371054719330566,0.5389265469923082,0.6479938128776832,0.5819713904169818,0.47465269354232476,0.6058841587197845,0.8186585338168428,0.7270740457114826
11,0.7506726927764974,0.49353697254507056,0.6342568165735485,0.6570155081848753,0.8875928429514798,0.6433298903969775,0.548502884061518,0.6543758857958804,0.5841517119767585,0.48038764204570084,0.6298388285206816,0.823361074216335,0.7418047524401672
12,0.7602649480327316,0.500325352019642,0.6369774724431098,0.6602710749748232,0.8930594936768632,0.6483515199021921,0.5602703064672369,0.6612648483329587,0.5913645619288944,0.4874304231219906,0.6419281067768571,0.8273360123278244,0.752203764964212
13,0.7662583706244485,0.5024734319294475,0.6360170852716868,0.6639292337915097,0.8967319597958266,0.6533766211011606,0.5668150806562137,0.665261174350635,0.6003660800883552,0.4899293080552931,0.6846671281672416,0.8332358376662323,0.7633089948051248
14,0.7728109208781084,0.5053634944563383,0.6371317335344304,0.6690956114879559,0.899164267774658,0.6577477293896994,0.5737622088181724,0.6709678458283943,0.6032883354796912,0.4934888856735238,0.6827766565280423,0.836267551835598,0.7678508726457729
15,0.7758667484301394,0.5049684154321581,0.6364844866788829,0.6735957425696383,0.9009090416207327,0.6622841985724605,0.5805046373321322,0.6773972023503765,0.6054397753838563,0.49849292383281324,0.6884073546158661,0.8381388750644132,0.772370827807873
16,0.78167692404384,0.5097045842513536,0.6366334689937256,0.6760358482126517,0.9036298897776324,0.6641377596936087,0.5835091795253264,0.6839935981444806,0.6091025317282749,0.5021671008005625,0.6910132401244347,0.8386252845457143,0.7731909021426616
17,0.7874091947651466,0.5115389405630629,0.6364609594576663,0.6781793490936681,0.9047781303920542,0.6674688845792883,0.5873432038914578,0.6886071265258958,0.6163623212464724,0.5072982735565565,0.7205175254141944,0.8405756026690334,0.7740634325087441
