epoch,lr,train_loss,valid_loss,valid_miou,valid_pixel_acc
1,9.990232305719945e-05,1.5040530277498114,2.299525147676468,0.06319028614241227,0.2619152064090371
2,9.960967771506666e-05,1.067204585240322,2.106884753704071,0.22675611232818363,0.5566382775042672
3,9.912321891107009e-05,0.9763764187974749,1.9238235235214234,0.3785082115306351,0.6722927366300826
4,9.844486647586723e-05,0.9127244555725241,1.730855193734169,0.4831504309656334,0.7332840351667947
5,9.757729755661011e-05,0.8552234251544161,1.5308023810386657,0.544061501104326,0.764603015560248
6,9.652393605146844e-05,0.7634295744341124,1.3216038346290588,0.5829652269363674,0.7858572743813179
7,9.528893909706797e-05,0.7323233856345123,1.1388004004955292,0.6061170883934325,0.7994601063437728
8,9.387718066217124e-05,0.686042347044315,0.999130654335022,0.6206654937460306,0.8083434140880706
9,9.229423231234974e-05,0.6402568594089844,0.8829388171434402,0.6302792746896857,0.8141282745515144
10,9.054634122155989e-05,0.6389384687696613,0.7850453361868859,0.6358015775709454,0.8179972406725844
11,8.864040551740155e-05,0.6652597039000793,0.7032682783901691,0.6419199056643851,0.8223245312114015
12,8.658394705735986e-05,0.5859932447754362,0.6473750628530979,0.6474146912305941,0.8255321655739396
13,8.438508174347008e-05,0.5356592222017312,0.6055770091712475,0.6521542552068351,0.8290048999615383
14,8.205248749256013e-05,0.5202935459853718,0.5730052761733532,0.6539609976522177,0.8308246958240213
15,7.959536998847742e-05,0.5246099601939039,0.5459744118154048,0.6573288167316844,0.833104100395383
16,7.702342635146032e-05,0.4817845437136836,0.5260645836591721,0.660465195681453,0.8350219044228306
17,7.434680686803489e-05,0.45712660562317325,0.5125181943178176,0.663457522634165,0.8364325251307855
18,7.157607493247108e-05,0.4491845594262177,0.5007498510181904,0.6657531750504285,0.8378624883799572
19,6.872216535789155e-05,0.4070472484864529,0.4912051592022181,0.667091216609041,0.8397005770152538
20,6.579634122155988e-05,0.4210709715789219,0.48456392623484135,0.6685773023334873,0.841223321922872
21,6.28101494146603e-05,0.41304971858765344,0.48074169754981994,0.6702793201309549,0.8425266987374637
22,5.9775375071993364e-05,0.39601137596856123,0.4775495186448097,0.6724285380838861,0.8436239412415588
23,5.670399506143306e-05,0.3932119980923035,0.4751972820609808,0.6738687121263887,0.8446979213245487
24,5.3608130716701005e-05,0.3635305259962502,0.472958879545331,0.6757045942350843,0.8462555319444525
25,5.049999999999999e-05,0.3499803607287647,0.472229415550828,0.67722542147572,0.8474512739944671
26,4.7391869283298976e-05,0.3610412522494418,0.4730628505349159,0.6796070771649017,0.84853010088051
27,4.429600493856693e-05,0.3259817439617601,0.4743136793375015,0.6809255039096775,0.8493703734807952
28,4.122462492800662e-05,0.318190613632682,0.47643802091479304,0.6821638832143158,0.8500666937968515
29,3.8189850585339674e-05,0.29196631055582994,0.4792795591056347,0.6829178472385455,0.8504878966170208
30,3.5203658778440106e-05,0.29701596053328905,0.480150817707181,0.6833445436972225,0.8509284643139049
31,3.227783464210844e-05,0.28462252719034936,0.4814874894917011,0.6837732226647687,0.8511735517328103
32,2.942392506752889e-05,0.26174942183794464,0.4832660600543022,0.6835899875104849,0.8515326618687039
33,2.6653193131965075e-05,0.2536290483373516,0.48503250516951085,0.6836468053342306,0.8518124251481626
34,2.3976573648539646e-05,0.26091578213861155,0.48580998815596105,0.6842600842205433,0.8522288816750194
35,2.1404630011522576e-05,0.24925118019370912,0.4877567619085312,0.6849829860767199,0.8525967249906079
36,1.8947512507439848e-05,0.23485437789990468,0.4904979940503836,0.6856415392631808,0.8530344672470025
37,1.66149182565299e-05,0.236915019979267,0.49221606366336346,0.6864710628660274,0.8532700285760361
38,1.4416052942640132e-05,0.2561278762120121,0.49404371716082096,0.6862859159427251,0.8533387325677022
39,1.235959448259843e-05,0.22663142447764018,0.4961075969040394,0.6867625514794949,0.8536368667942172
40,1.04536587784401e-05,0.23784673832497508,0.49631461054086684,0.687832938258621,0.8542275513727621
41,8.70576768765026e-06,0.2533911623576152,0.4970621310174465,0.6874791808045161,0.8545259089542565
42,7.122819337828748e-06,0.22716599998046766,0.4977559637278318,0.6874794449959855,0.8547335509108639
43,5.711060902932039e-06,0.21824763846472375,0.4988748230040073,0.6872178782766099,0.8547027167559565
