epoch,lr,train_loss,valid_loss,valid_miou,valid_pixel_acc
3,9.912321891107009e-05,0.9959933442889519,1.9488622486591338,0.3427481850373804,0.6248300268310627
4,9.844486647586723e-05,0.8951253967839967,1.732949250936508,0.46495684229329814,0.7083656427847614
5,9.757729755661011e-05,0.8197312476874897,1.506942030787468,0.5452893788678564,0.7613797129089761
6,9.652393605146844e-05,0.8199725490321154,1.2966761022806168,0.58844435301393,0.7886264392213804
7,9.528893909706797e-05,0.7649891209677331,1.1100070282816887,0.6190770065288287,0.8072876362675891
8,9.387718066217124e-05,0.7049162391596621,0.9649897187948226,0.6364725508215968,0.817852283010188
9,9.229423231234974e-05,0.6548353249921739,0.8464631572365761,0.6485423890693216,0.824877660288395
10,9.054634122155989e-05,0.6344289196737157,0.7473936647176742,0.6569315827100518,0.8305445994775404
11,8.864040551740155e-05,0.6048140886632152,0.6754084832966327,0.6639594095966684,0.8351449043696557
12,8.658394705735986e-05,0.58795384106771,0.6205219022929669,0.6708708064179573,0.8390209673569575
13,8.438508174347008e-05,0.5604516090649478,0.5814630389213562,0.6764838635463584,0.8419814661302972
14,8.205248749256013e-05,0.5360514382896183,0.5491084143519401,0.6805193854510969,0.8444404740694055
15,7.959536998847742e-05,0.5117780444382122,0.5242380745708942,0.6837439777960738,0.8466835776814625
16,7.702342635146032e-05,0.49840671208294685,0.5046708237379789,0.6876281082715057,0.8487256189395415
17,7.434680686803489e-05,0.4774130456290155,0.4910107865929604,0.6902194753923645,0.8504382987043819
18,7.157607493247108e-05,0.4564545484458875,0.4812309745699167,0.6910102829934028,0.8516129017296398
19,6.872216535789155e-05,0.4087562402651745,0.4744188472628593,0.6930988985386247,0.852508146575704
20,6.579634122155988e-05,0.408889077650676,0.46906802579760554,0.695088405235267,0.8535751232099106
21,6.28101494146603e-05,0.39644948163497373,0.46478500254452226,0.6965403467190181,0.8544904113455046
22,5.9775375071993364e-05,0.36155744224974196,0.4611586075276136,0.698508254097776,0.8554619642525336
23,5.670399506143306e-05,0.3665133274201327,0.45838513039052486,0.700669291434337,0.8563652374575443
24,5.3608130716701005e-05,0.35517485645956964,0.4574772119522095,0.7021574497756888,0.8570490614892564
25,5.049999999999999e-05,0.3337753379026299,0.4574985526502132,0.7025637021010772,0.8574545433101695
26,4.7391869283298976e-05,0.3251990168911856,0.45686679854989054,0.7032481811937453,0.8579863806786311
27,4.429600493856693e-05,0.33447138983873453,0.45671375915408136,0.7044443533493425,0.8584722896497623
28,4.122462492800662e-05,0.30982673655515947,0.4567996680736542,0.7048456755284447,0.8587734248906381
29,3.8189850585339674e-05,0.2964616242632176,0.45720408037304877,0.7043026601664969,0.8589636539294488
30,3.5203658778440106e-05,0.28316254370242544,0.4586701709777117,0.7031497075960338,0.8589873856259775
31,3.227783464210844e-05,0.2737469713455476,0.46031346656382083,0.7033476173633078,0.8592105894650836
32,2.942392506752889e-05,0.27881358142169016,0.46275043822824957,0.703262960965575,0.8591220456108409
33,2.6653193131965075e-05,0.2694906503805574,0.4626743171364069,0.7045022284501605,0.8597170828393463
34,2.3976573648539646e-05,0.2563236728310585,0.4627862811088562,0.7055780527751467,0.8602147417058272
35,2.1404630011522576e-05,0.25660900631040895,0.4633783672004938,0.7067943805421725,0.8607024065353801
36,1.8947512507439848e-05,0.25186905222681333,0.4647596713155508,0.7075271653368866,0.8613834145677367
37,1.66149182565299e-05,0.23402747750844596,0.4661750506609678,0.7076669477562322,0.861651740655338
38,1.4416052942640132e-05,0.2278058227128203,0.4671795215457678,0.7079708819607936,0.8620868070341853
39,1.235959448259843e-05,0.23170881816801034,0.46984608881175516,0.7078701028133154,0.8619690540885893
40,1.04536587784401e-05,0.22187803943389617,0.4714783918112516,0.7081441727042979,0.8621206321558547
41,8.70576768765026e-06,0.2114455111840236,0.4721816431730986,0.7082789777978475,0.8624208066440092
42,7.122819337828748e-06,0.222219225558095,0.4740401331335306,0.7082973530652402,0.8625246673261185
43,5.711060902932039e-06,0.2208040419427104,0.4754497602581978,0.7080527561927771,0.8625609219374278
44,4.476063948531556e-06,0.21977036146435347,0.4768697913736105,0.7079043581488744,0.8626225868017445
45,3.4227024433898985e-06,0.22289958207299873,0.4778489448130131,0.7081265061798964,0.8627839380432435
46,2.555133524132766e-06,0.2266750770076266,0.4787361953407526,0.7080314688895933,0.8626996457958709
47,1.8767810889299075e-06,0.20304311732263686,0.47959679216146467,0.7083942505427541,0.8626706023515384
48,1.3903222849333503e-06,0.20863832022596454,0.48023487702012063,0.7085965262751599,0.8626858087480577
49,1.0976769428005576e-06,0.1934277614426313,0.48102005422115324,0.7086957592418656,0.8626706354809426
50,1e-06,0.21451933667907175,0.48178013823926447,0.70874379213686,0.8626560695862374
1,9.990232305719945e-05,1.626124771136158,2.319011777639389,0.06765201190618893,0.27177431746304564
2,9.960967771506666e-05,1.117064875626714,2.1266818702220918,0.19519341654114944,0.5116597171115514
3,9.912321891107009e-05,0.9924273089792743,1.9453474074602126,0.3228747127403186,0.6120808603061347
4,9.844486647586723e-05,0.8902228253442537,1.734630510210991,0.45388891300377465,0.7010833248908568
5,9.757729755661011e-05,0.8098296262558151,1.5040899991989136,0.5418040930114265,0.7587911910857873
6,9.652393605146844e-05,0.8215612472978028,1.2921874582767487,0.5924028505392674,0.7902790001607659
7,9.528893909706797e-05,0.7591077484799631,1.1068987280130387,0.6223140664081194,0.8089524661296567
8,9.387718066217124e-05,0.7056448437132925,0.967057079076767,0.6392888262004021,0.8192935556528382
9,9.229423231234974e-05,0.6599183764847569,0.8472852364182473,0.6514149893379213,0.8260197302387466
10,9.054634122155989e-05,0.6363251659105409,0.748868091404438,0.6589383191650626,0.8310107633237794
11,8.864040551740155e-05,0.614455964299118,0.6769088461995125,0.6644217426324484,0.8345679668389683
12,8.658394705735986e-05,0.6025366275190557,0.6236382178962231,0.671016074335544,0.8384125348060281
13,8.438508174347008e-05,0.5646110953025099,0.583423113077879,0.6765880589338591,0.8417184186610954
14,8.205248749256013e-05,0.5416825845743876,0.5493400618433952,0.680327537827137,0.844062335050077
15,7.959536998847742e-05,0.5053649852110905,0.5235700942575932,0.6842933327887748,0.8464447036341786
16,7.702342635146032e-05,0.4998923499816619,0.5024221207946539,0.6875934999913694,0.8483505719979365
17,7.434680686803489e-05,0.47733760507976486,0.48800217919051647,0.689517857743117,0.8499467356482703
18,7.157607493247108e-05,0.4566713031732811,0.4767618294805288,0.6907102677965955,0.8513187347067769
19,6.872216535789155e-05,0.40861299090415426,0.4691129043698311,0.6931024470586684,0.8522360216497564
20,6.579634122155988e-05,0.4166863116453279,0.4635693281888962,0.6938395904050589,0.8530800042644169
21,6.28101494146603e-05,0.3910021554186659,0.4588804550468922,0.6958770469601547,0.8541033936458554
22,5.9775375071993364e-05,0.36039662661042604,0.4548622727394104,0.6969422259471141,0.8548064658613969
23,5.670399506143306e-05,0.38148703599500955,0.4516605518758297,0.698978805184579,0.8557271761761419
24,5.3608130716701005e-05,0.35210818745805034,0.4503802228718996,0.7003356258512533,0.8561913633012648
25,5.049999999999999e-05,0.3315476550714775,0.450632019713521,0.7010287804655705,0.8566826171496039
26,4.7391869283298976e-05,0.3245101983442247,0.45007857196033,0.7026336511842407,0.8576949854825846
27,4.429600493856693e-05,0.3255804365723388,0.44930523037910464,0.703961254703377,0.8583938392206604
28,4.122462492800662e-05,0.3168086939075458,0.4488607060164213,0.704943140468052,0.8590965690990253
29,3.8189850585339674e-05,0.2952438232565076,0.4495112795382738,0.7057679253751605,0.859745066142745
30,3.5203658778440106e-05,0.28337114449567014,0.4510619677603245,0.7062773783040435,0.8604253784576138
31,3.227783464210844e-05,0.27845250941672417,0.4526275109499693,0.7068307179262698,0.8611074355877694
32,2.942392506752889e-05,0.2861254169787251,0.4537411220371723,0.7062863100401301,0.8611226088548846
33,2.6653193131965075e-05,0.2695643455727295,0.4533611286431551,0.7072476219912589,0.8618834035356451
34,2.3976573648539646e-05,0.2518465456160359,0.4536218799650669,0.707783247485859,0.8623174429029627
35,2.1404630011522576e-05,0.2554385834051378,0.454889927431941,0.7080258848940132,0.8624767842939414
36,1.8947512507439848e-05,0.2502934254659047,0.4560394506901503,0.7088015123910139,0.8629743216859403
37,1.66149182565299e-05,0.23868420274939928,0.45717022716999056,0.7094446565395008,0.8634682038003446
38,1.4416052942640132e-05,0.22344625900563952,0.4578008525073528,0.7098981829047282,0.8640673159455643
39,1.235959448259843e-05,0.23405161012643538,0.4595036804676056,0.7103308136907963,0.8644914496210316
40,1.04536587784401e-05,0.22442645940390774,0.4609024204313755,0.7105748934566379,0.8646306593774027
41,8.70576768765026e-06,0.21190842034869223,0.4618857938796282,0.7110508043009987,0.8649001560372851
42,7.122819337828748e-06,0.2223174385960747,0.4627429261803627,0.7114249806118367,0.8651416914800383
43,5.711060902932039e-06,0.22201524150071653,0.46447948440909387,0.7110696156466189,0.8650544617588282
44,4.476063948531556e-06,0.22000622843046608,0.46574390567839147,0.7110698154310029,0.8651616795538944
45,3.4227024433898985e-06,0.2241301605911375,0.4670293379575014,0.711133592455002,0.8651242764565734
46,2.555133524132766e-06,0.22747009294400425,0.4679201077669859,0.711578547638105,0.8652284463464551
47,1.8767810889299075e-06,0.20465311647023796,0.4687855467200279,0.7118893933011499,0.8652687537882093
48,1.3903222849333503e-06,0.21294016883058367,0.4697013396769762,0.7119074074506648,0.8652482135576167
49,1.0976769428005576e-06,0.1958476424029788,0.47025940418243406,0.7121108827950408,0.8653135668289322
50,1e-06,0.21896189006057176,0.47072429321706294,0.7122540351511751,0.8653836244756415
1,9.990232305719945e-05,1.741781013191871,2.3796221733093263,0.09047989278656011,0.253479575799624
2,9.960967771506666e-05,1.2639393315375227,2.195314657688141,0.2275191745018027,0.5192973478653036
3,9.912321891107009e-05,1.156986839741281,1.9853057891130448,0.3517161032616628,0.6453623284529083
4,9.844486647586723e-05,1.020988423119551,1.7641076534986495,0.46734937846027036,0.7321004755637626
5,9.757729755661011e-05,0.9434761187565401,1.5414740532636642,0.5521461990519382,0.771638453776497
6,9.652393605146844e-05,0.9171008692597443,1.3367827773094176,0.5989589913756644,0.7964385073312832
7,9.528893909706797e-05,0.8717799338529695,1.150696301460266,0.6260349660927229,0.8119146765888791
8,9.387718066217124e-05,0.7714780576573977,0.9946769759058952,0.642336360072712,0.8208232948477879
9,9.229423231234974e-05,0.755846824098683,0.8596555292606354,0.6545609518119009,0.8279220647993919
10,9.054634122155989e-05,0.7279731762484185,0.7620761737227439,0.6647672749016995,0.833502392682872
11,8.864040551740155e-05,0.6899166570144629,0.6835981786251069,0.6717859112846577,0.838010089847165
12,8.658394705735986e-05,0.6602928825894242,0.6286919079720974,0.6779440561304241,0.8418165148268771
13,8.438508174347008e-05,0.6017235241970926,0.5820305116474629,0.6825083314899827,0.8447838051280739
14,8.205248749256013e-05,0.6543317879520872,0.548474284261465,0.6854585143874309,0.8472559543975077
15,7.959536998847742e-05,0.6121719850684112,0.5263719543814659,0.6887076705107376,0.8491133986154868
16,7.702342635146032e-05,0.5722739156687034,0.5088133625686169,0.6909798978141459,0.8506649921740617
17,7.434680686803489e-05,0.5630889608050292,0.49681241512298585,0.6933546235834671,0.8524736257365467
18,7.157607493247108e-05,0.5637424480427736,0.48838703110814097,0.6946668416224777,0.8533790192234251
19,6.872216535789155e-05,0.5064642024490068,0.48188775442540643,0.6955048939756641,0.8540999040152816
20,6.579634122155988e-05,0.5052256825959908,0.4747587896883488,0.6970587727329502,0.8552820495015582
21,6.28101494146603e-05,0.5099509507417679,0.4705537214875221,0.6984100654727848,0.8560287531424068
22,5.9775375071993364e-05,0.4870178836321681,0.4681813299655914,0.7000469822059905,0.8568145053076508
23,5.670399506143306e-05,0.46633809936121573,0.46693007498979566,0.7005007915760376,0.8576735065855403
24,5.3608130716701005e-05,0.4559974288040737,0.4655431922525167,0.7016791702301389,0.8584956237934409
25,5.049999999999999e-05,0.4317204090971617,0.46488715782761575,0.7027239906733084,0.859138764916818
26,4.7391869283298976e-05,0.4215746264225282,0.4652454175055027,0.7018153849578446,0.8593426653564208
27,4.429600493856693e-05,0.403590164375755,0.4647024475038052,0.7025556033125084,0.8597341886550387
28,4.122462492800662e-05,0.39639453861698415,0.46432161927223203,0.7032741812003107,0.8602899123239153
29,3.8189850585339674e-05,0.40261011519147166,0.46330302841961385,0.7046606851570316,0.8610062473442641
30,3.5203658778440106e-05,0.38265889976759376,0.463794831186533,0.7046682520279061,0.8613517539004738
31,3.227783464210844e-05,0.3658013890186946,0.46312572322785855,0.7055229960497147,0.8619783082354906
32,2.942392506752889e-05,0.35271309653543076,0.4640903741121292,0.7048566454800761,0.862008124699254
33,2.6653193131965075e-05,0.34708702508008704,0.46574688479304316,0.7050143664925552,0.8621412276021209
34,2.3976573648539646e-05,0.32151491733841925,0.4653667598962784,0.7060741097607229,0.862672844107888
35,2.1404630011522576e-05,0.3232426607758744,0.4667827025055885,0.7060129765648058,0.8628581810380145
36,1.8947512507439848e-05,0.3321600765364725,0.4663856439292431,0.7066187649917824,0.8631793374821507
37,1.66149182565299e-05,0.3139360880701797,0.4663671251386404,0.7063840450023297,0.863285340532397
38,1.4416052942640132e-05,0.29926125058587993,0.46659912876784804,0.7060869881806165,0.8634612576686013
39,1.235959448259843e-05,0.3332481396460683,0.465925919637084,0.7066211634230167,0.8639598883309382
40,1.04536587784401e-05,0.32029511952925027,0.4648114059120417,0.7073292653093406,0.8643936295336182
41,8.70576768765026e-06,0.3094225575526555,0.46519597955048086,0.7070648862446227,0.8644609816123193
42,7.122819337828748e-06,0.3026344602775274,0.4654155448079109,0.707347391185795,0.8647391250466931
43,5.711060902932039e-06,0.2954594816239375,0.46511679515242577,0.7080720505130329,0.8650656263680373
44,4.476063948531556e-06,0.28588072262095204,0.465011240541935,0.7083781669959598,0.865366728479509
45,3.4227024433898985e-06,0.3112650586749023,0.46526604518294334,0.7085021365897866,0.8654947073678624
46,2.555133524132766e-06,0.3067236153772042,0.4652345910668373,0.708485698820724,0.8655507623197377
47,1.8767810889299075e-06,0.29428492102233117,0.4653757818043232,0.7086052010076179,0.8656927439029252
48,1.3903222849333503e-06,0.2949661432572131,0.4658393684774637,0.7086941408241271,0.8658256590725016
49,1.0976769428005576e-06,0.28729327426016704,0.46590961180627344,0.7086464741540398,0.8659925760539032
50,1e-06,0.29236015349439104,0.466244975104928,0.7083935123318563,0.8660280245163775
1,9.990232305719945e-05,1.7299192525305838,2.3663346827030183,0.09085301193513842,0.2447321431351932
2,9.960967771506666e-05,1.2791787854530527,2.1699623584747316,0.21484137041836399,0.5214335760194707
3,9.912321891107009e-05,1.153602879002409,1.965283352136612,0.35108734166316913,0.6502166033574796
4,9.844486647586723e-05,1.0235995725265838,1.7435809552669526,0.472461804309163,0.7317517112828082
5,9.757729755661011e-05,0.9420098328740342,1.5231784552335739,0.5507836505641355,0.7713710994847516
6,9.652393605146844e-05,0.9182838283994663,1.3203143239021302,0.5987701808572066,0.796286553797437
7,9.528893909706797e-05,0.8938803374767303,1.1446632266044616,0.6261274712516367,0.8113974603307962
8,9.387718066217124e-05,0.7667288401591703,1.0016464591026306,0.6429847355704444,0.8206100850456101
9,9.229423231234974e-05,0.746959444674306,0.8666721820831299,0.6551322956946641,0.8279867113100848
10,9.054634122155989e-05,0.7287273781854402,0.7700124382972717,0.6645901354767243,0.833743530572775
11,8.864040551740155e-05,0.6909381974043336,0.6881942868232727,0.6716886765083439,0.8386423093102968
12,8.658394705735986e-05,0.6688269820978057,0.6330873191356658,0.677381868190865,0.8422684992881264
13,8.438508174347008e-05,0.6142133470601255,0.5873443081974983,0.6814358081899426,0.8448685722302399
14,8.205248749256013e-05,0.6712528448434746,0.5537954516708851,0.683316447279135,0.8466162697753002
15,7.959536998847742e-05,0.6182945636833239,0.532070355117321,0.6843804143186485,0.8476556275295543
16,7.702342635146032e-05,0.5656556921934931,0.51390817835927,0.687162505990994,0.8493452271428148
17,7.434680686803489e-05,0.5613926006188182,0.5013766102492809,0.6891658838368232,0.850648217652411
18,7.157607493247108e-05,0.5622187164969414,0.4921061109751463,0.6907257951552416,0.8514119498070091
19,6.872216535789155e-05,0.49714668498099224,0.48521980196237563,0.6928621221774793,0.8524264715512616
20,6.579634122155988e-05,0.506768358578472,0.4780352830886841,0.6949148335864319,0.8538348466955595
21,6.28101494146603e-05,0.4965620833747792,0.4739221788942814,0.6969359353154128,0.8548357853840975
22,5.9775375071993364e-05,0.48333917398872617,0.4705489695072174,0.6995043728451062,0.856300811809546
23,5.670399506143306e-05,0.48904876560909943,0.4692938908934593,0.6998943050642692,0.8571061103232571
24,5.3608130716701005e-05,0.4640261141009301,0.46749206222593787,0.7016766372967429,0.8581674218293487
25,5.049999999999999e-05,0.43231347006446913,0.4668796300888062,0.703205290051194,0.8590535340029934
26,4.7391869283298976e-05,0.41745474559705964,0.4660646807402372,0.7041384677529499,0.859816228102927
27,4.429600493856693e-05,0.3991403508486238,0.4662421800196171,0.7054328923957119,0.8604212372820911
28,4.122462492800662e-05,0.37751011025605713,0.4671221237629652,0.7072889405621298,0.8611950076461561
29,3.8189850585339674e-05,0.3940055255057677,0.46765091121196745,0.7079897744233213,0.8616557824426482
30,3.5203658778440106e-05,0.3742884498722148,0.46926464810967444,0.7061650328070562,0.8614298840786687
31,3.227783464210844e-05,0.3673919287492644,0.47015561200678346,0.7064965860119924,0.861559331703941
32,2.942392506752889e-05,0.35130139566817375,0.471461209282279,0.7051978133822291,0.8615047123595801
33,2.6653193131965075e-05,0.339456467321084,0.4710156373679638,0.706180378163295,0.8621951954015327
34,2.3976573648539646e-05,0.31413461155486555,0.4704886369407177,0.7072114170778261,0.8627350059132673
35,2.1404630011522576e-05,0.32495866078625685,0.4717016626149416,0.7070236777541622,0.8628774954806523
36,1.8947512507439848e-05,0.3317246950647366,0.47195777036249636,0.7067826565390335,0.8631981328974564
37,1.66149182565299e-05,0.3134383391471779,0.47124107740819454,0.7074940223718736,0.8636455565440634
38,1.4416052942640132e-05,0.29614371914158827,0.4722877494990826,0.7072244901946998,0.8637651095206199
39,1.235959448259843e-05,0.331201527665996,0.472183034196496,0.707160517709206,0.8638843422462694
40,1.04536587784401e-05,0.31641998699626084,0.47263910472393034,0.7077279039507289,0.8641825068839036
41,8.70576768765026e-06,0.3087607276327205,0.47290567941963674,0.7076561719979495,0.8644055229897194
42,7.122819337828748e-06,0.30136331578470626,0.47330022379755976,0.7078492739192369,0.8646020134859203
43,5.711060902932039e-06,0.2938174530395172,0.4738701172173023,0.7082472429541655,0.8647888743686392
44,4.476063948531556e-06,0.28654626077451045,0.4741792771965265,0.7080989992556567,0.8649951711684778
45,3.4227024433898985e-06,0.3097759838561592,0.4749552823603153,0.7074919963297911,0.8650205924646198
46,2.555133524132766e-06,0.3052453024769729,0.475177900493145,0.7071264448866882,0.8650365939668395
47,1.8767810889299075e-06,0.2970514625498334,0.47575316578149796,0.7074584266456723,0.8651482731883356
48,1.3903222849333503e-06,0.29540098191432235,0.47617567926645277,0.7074656406302444,0.8651231500568313
49,1.0976769428005576e-06,0.28742217464641956,0.476684645190835,0.7072845739925258,0.8651239009899927
50,1e-06,0.2924723670167743,0.47694110572338105,0.7075378956775358,0.8652555903716145
1,9.990232305719945e-05,1.7302458001382697,2.3677109360694883,0.08882879921316142,0.24367741333739898
2,9.960967771506666e-05,1.2749052729996495,2.1815365731716154,0.21650592371516672,0.5277007868829823
3,9.912321891107009e-05,1.1498766747660607,1.9710911124944688,0.3429060290152786,0.6419007916138612
4,9.844486647586723e-05,1.0255568226178486,1.7444333285093307,0.4656086025132807,0.725164050735783
5,9.757729755661011e-05,0.9379507464432867,1.5217175006866455,0.5507550888062965,0.7683821977688936
6,9.652393605146844e-05,0.9179249287776228,1.3148467391729355,0.5999211148365109,0.7949016342712997
7,9.528893909706797e-05,0.8892320917462403,1.1345022290945053,0.62830211035435,0.8109509311781021
8,9.387718066217124e-05,0.7681916466673965,0.993749588727951,0.6457410019242988,0.8206416463246603
9,9.229423231234974e-05,0.7460783502590731,0.8634688451886177,0.6575933824934441,0.8284544984971287
10,9.054634122155989e-05,0.7298754607356569,0.7668510183691979,0.6661185421066386,0.8335095486341751
11,8.864040551740155e-05,0.6918884195246786,0.6883608818054199,0.6718627611663427,0.8376916058416327
12,8.658394705735986e-05,0.6575645641335901,0.6328263156116009,0.675875156924556,0.8408571645837216
13,8.438508174347008e-05,0.610161819922849,0.5851372845470906,0.6798067898716407,0.8435473936777479
14,8.205248749256013e-05,0.6546497961635109,0.551865728199482,0.6819600031785819,0.8454936357420685
15,7.959536998847742e-05,0.6069123124551473,0.5301054067909717,0.6833763892385117,0.846697359513602
16,7.702342635146032e-05,0.578626442817772,0.5126737870275975,0.6851444552848248,0.8481276884097376
17,7.434680686803489e-05,0.5631595851865204,0.5010510213673115,0.686682538273761,0.8492824027493519
18,7.157607493247108e-05,0.57391800989145,0.4937871292233467,0.6873130569516724,0.8499342569060286
19,6.872216535789155e-05,0.5193218383586632,0.48837582394480705,0.6885162039473816,0.8506863827260283
20,6.579634122155988e-05,0.5011614563892473,0.48303994461894034,0.6901733753482717,0.8517425481313371
21,6.28101494146603e-05,0.5088039689094016,0.4790735438466072,0.6918635215434717,0.8524301157857216
22,5.9775375071993364e-05,0.48047014621068845,0.4766310524195433,0.6935065932741268,0.8532633865596967
23,5.670399506143306e-05,0.47598382352658036,0.47599311731755733,0.6935274223183759,0.8537902545175311
24,5.3608130716701005e-05,0.45929669762182534,0.4749568957835436,0.6946251202503644,0.8546054145505536
25,5.049999999999999e-05,0.4447806578762126,0.4745815671980381,0.6967173055820973,0.8558222686092778
26,4.7391869283298976e-05,0.4257322459850671,0.47530479840934275,0.6967984608033464,0.8563008228526807
27,4.429600493856693e-05,0.4081794237190822,0.4753646101802588,0.6974847199374653,0.8567325762911098
28,4.122462492800662e-05,0.38569586756844193,0.47542426399886606,0.6979813662325944,0.857009648541415
29,3.8189850585339674e-05,0.3964700962200105,0.4759784109890461,0.6987655529361264,0.8573141077658437
30,3.5203658778440106e-05,0.37789293786264816,0.4763124857097864,0.6991614756383048,0.8578006130662502
31,3.227783464210844e-05,0.36860396211627144,0.47576872147619725,0.7001270005663861,0.8585208131837536
32,2.942392506752889e-05,0.34708204537442644,0.47707704156637193,0.7003125409299306,0.8587479483788225
33,2.6653193131965075e-05,0.34169981333444704,0.4776856854557991,0.7007265417935535,0.8591140835107026
34,2.3976573648539646e-05,0.32409480560875537,0.47701733075082303,0.7015560022972751,0.8596821534042042
35,2.1404630011522576e-05,0.3316155586789989,0.47844198904931545,0.702135144211727,0.8600679232296292
