epoch,lr,train_loss,valid_loss,valid_miou,valid_pixel_acc
1,9.990232305719945e-05,1.529025060950585,2.2671053051948546,0.06532690830940086,0.276971930541325
2,9.960967771506666e-05,1.1224196751912434,2.1089340686798095,0.17581828130866203,0.5306022570754502
3,9.912321891107009e-05,1.0764096326798014,1.9401682645082474,0.3072045580572991,0.6161790178031504
4,9.844486647586723e-05,0.8840670403819414,1.7368840128183365,0.42280826071035527,0.6887030948501021
5,9.757729755661011e-05,0.8428541322549185,1.5212449818849563,0.5021542658988788,0.7384226036378365
6,9.652393605146844e-05,0.7946779739181951,1.307192149758339,0.5510720346538929,0.7691757469638748
7,9.528893909706797e-05,0.7982150284374285,1.1215400114655494,0.5815795773503797,0.7871223298750416
8,9.387718066217124e-05,0.7045149177125415,0.9784194067120552,0.6038979716186461,0.7983055738869481
9,9.229423231234974e-05,0.6767246125254242,0.8632621183991432,0.6220231096600627,0.8077262836333481
10,9.054634122155989e-05,0.6247110505523922,0.7650235414505004,0.6337647798874382,0.8143357648291637
11,8.864040551740155e-05,0.610017126461245,0.6904461801052093,0.6411490906173964,0.8194117979523111
12,8.658394705735986e-05,0.5513528089665767,0.6348493598401547,0.6462859641975695,0.8229102739314932
13,8.438508174347008e-05,0.5266884022726203,0.5890450052917003,0.6506927265967646,0.826963302178124
14,8.205248749256013e-05,0.5594966600900926,0.5547092378139495,0.6551951492905886,0.8308228013169434
15,7.959536998847742e-05,0.5192383334696667,0.5312416180968285,0.6578566228263034,0.8337753104646977
16,7.702342635146032e-05,0.5159279463238686,0.510630053281784,0.6614880502210817,0.8365715981266222
17,7.434680686803489e-05,0.46517830965279033,0.4995223097503185,0.6634695311409797,0.8375101869822111
18,7.157607493247108e-05,0.4293987331150463,0.4875210337340832,0.6670568881872866,0.8395773258277891
19,6.872216535789155e-05,0.40677634125235695,0.47851701602339747,0.6695646014791264,0.8412328543407078
20,6.579634122155988e-05,0.4340886875705899,0.4720108285546303,0.6726866554643599,0.8430855356844338
21,6.28101494146603e-05,0.39207109602742224,0.46618264988064767,0.676047598437684,0.8448026228886141
22,5.9775375071993364e-05,0.3483699279011421,0.46322732865810395,0.6817051142177041,0.846392032394255
23,5.670399506143306e-05,0.4320989193031623,0.4623439725488424,0.6824047636733297,0.8474459894401144
24,5.3608130716701005e-05,0.3520365442682362,0.46154596731066705,0.6819180343683754,0.848579188945455
25,5.049999999999999e-05,0.34306496822234217,0.4616725992411375,0.6844813855148845,0.8498915899153774
26,4.7391869283298976e-05,0.3530452477294694,0.4618122648447752,0.6858422729472698,0.8507937742922543
27,4.429600493856693e-05,0.3251098687262655,0.4617266424000263,0.68931735917082,0.8520339461004319
28,4.122462492800662e-05,0.31226758513623065,0.4629322957247496,0.6907607746070907,0.8528889663287784
29,3.8189850585339674e-05,0.29904229015861666,0.46376622691750524,0.6936904479352712,0.8537883743763447
30,3.5203658778440106e-05,0.32545048495133716,0.46539842486381533,0.6950119759704216,0.854142205839575
1,9.990232305719945e-05,1.527362050500306,2.2806772351264955,0.06498814340159985,0.2757077306622057
2,9.960967771506666e-05,1.1144568650227673,2.125826358795166,0.17380983470812414,0.524722303793156
3,9.912321891107009e-05,1.0688625679076094,1.9540491998195648,0.3147507459789203,0.6146126663256799
4,9.844486647586723e-05,0.8818342106522254,1.7479077190160752,0.4196107815911863,0.682920669891022
5,9.757729755661011e-05,0.8478817083175827,1.5305329740047455,0.4998968911339252,0.7363226505867917
6,9.652393605146844e-05,0.79292675365442,1.3233855783939361,0.547766097610898,0.7672070618846145
7,9.528893909706797e-05,0.7902261731009813,1.1349544927477837,0.580611338016224,0.7866891667529949
8,9.387718066217124e-05,0.7079659666655198,0.9882174953818321,0.6032845260032915,0.7985447619045071
9,9.229423231234974e-05,0.6780095443410693,0.8699413225054741,0.621261640847796,0.8082973712275747
10,9.054634122155989e-05,0.6332200388863402,0.7703436940908432,0.6336046966275158,0.8146662372164669
11,8.864040551740155e-05,0.6210934508521602,0.6931224048137665,0.6419499721781476,0.8203058094400928
12,8.658394705735986e-05,0.545309546327441,0.6339781068265438,0.6481861236211941,0.8243822525122352
13,8.438508174347008e-05,0.5225050956385691,0.5858927816152573,0.6541304022293721,0.8287821323741105
14,8.205248749256013e-05,0.5577188125758801,0.5511382773518563,0.6586727604601363,0.8320457688033286
15,7.959536998847742e-05,0.5027883054700287,0.5281169950962067,0.6634008332268705,0.834961472075362
16,7.702342635146032e-05,0.49876625714062145,0.5080395080149174,0.6653045666338409,0.8365080436002337
