epoch,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12
1,0.018261522524527386,0.0014540724766167353,0.0,0.03902304786087521,0.1789813158957143,0.2031618494494523,0.23628124857452268,0.012510275035532169,0.0006153029140511405,0.00044963127150787665,5.669880649012338e-05,0.1445467443742188,0.013908098838702403
2,0.11684199446430113,0.02280294102499629,0.0005512050261516809,0.22195440910114686,0.46829764436313714,0.3351752707057143,0.3180656155191404,0.10750033196679185,0.05648244350328765,0.015619869058369592,0.0,0.4959230740841743,0.12642285819539548
3,0.32786871686945646,0.14221012351992024,0.13386302925325538,0.43426160934131364,0.6329612194853692,0.415612206753453,0.3885151547387052,0.24220658763432062,0.3321350232728026,0.12369067648486404,0.009309015046149956,0.5352460983223944,0.2757797940228836
4,0.5335579490764614,0.1531330296659659,0.33650380510167466,0.5647590421274051,0.7301867058289463,0.4739905282170717,0.4441227503441162,0.3545593324378673,0.4942562356361438,0.2896919091881576,0.10092000258721852,0.6061235527742195,0.41470254624936903
5,0.6770952603101703,0.15415527914320756,0.5119740133086738,0.623444657905894,0.7655793498282734,0.5378652403660427,0.48407344146924036,0.44393969248118603,0.5419907708381473,0.3691408096486468,0.23885239075943743,0.6693762537850084,0.5105182968414965
6,0.7193066436780116,0.16324042997825447,0.605684330993231,0.6614452431447994,0.8085653492146857,0.5870479669891356,0.507906383032071,0.503731291528823,0.5648859516777484,0.41068328002646237,0.35101004392805746,0.7108751078933606,0.5695544284159673
7,0.7457263775498386,0.16384644257531156,0.661169757122424,0.6758236363574807,0.8342879682669603,0.6111437034774101,0.5196115160774823,0.5536951229146689,0.5797322465620107,0.44309994545479653,0.4240993236974292,0.7413228561321842,0.6069756093669392
8,0.7605805225570351,0.16256932630734547,0.6965274248137335,0.693725750221702,0.8546341788489041,0.6257928902080696,0.5292610871539823,0.5738413964670882,0.5999541216631286,0.46798473975498506,0.5030354286313692,0.757291410303208,0.6254753541118478
9,0.7711670695735519,0.17189758718269035,0.7346183371944175,0.7072341528106182,0.873025008354056,0.6394391394501513,0.535688934968796,0.5861219364598019,0.6134994012762865,0.4961690594263487,0.5483087348411396,0.7699661975929534,0.6391648664500035
10,0.7776218319576776,0.18061327712332317,0.7593500710205588,0.7130199481011567,0.8837129108268023,0.648034335346259,0.5430926157703345,0.5936371687684737,0.625328214280477,0.5138070966225179,0.5692153227013453,0.779055363969799,0.6524539820479709
11,0.7846563841107616,0.18875825710715075,0.7618904155547671,0.7194971351810536,0.8925758130614225,0.6555667576971846,0.5500473115704012,0.6024085905648572,0.6347062679771518,0.5236218508664677,0.5739717820385861,0.7856103703060925,0.6616272419902562
